id_user,training_type,sum_payment,date
1235,group,800.0,2023-12-30
1236,group,800.0,2023-01-05
1236,group,800.0,2023-01-07
1236,group,800.0,2023-01-13
1236,group,800.0,2023-01-16
1236,group,800.0,2023-01-18
1236,group,800.0,2023-01-21
1236,group,800.0,2023-01-25
1236,group,800.0,2023-01-27
1236,group,800.0,2023-01-28
1236,group,800.0,2023-01-28
1236,group,800.0,2023-01-30
1236,group,800.0,2023-02-02
1236,group,800.0,2023-02-02
1236,group,800.0,2023-02-03
1236,group,800.0,2023-02-06
1236,group,800.0,2023-02-07
1236,group,800.0,2023-02-15
1236,group,800.0,2023-02-16
1236,group,800.0,2023-02-17
1236,group,800.0,2023-02-19
1236,group,800.0,2023-02-19
1236,group,800.0,2023-02-19
1236,group,800.0,2023-07-02
1236,group,800.0,2023-07-04
1236,group,800.0,2023-07-08
1236,group,800.0,2023-07-16
1236,group,800.0,2023-07-22
1236,group,800.0,2023-07-27
1236,group,800.0,2023-07-30
1236,group,800.0,2023-07-30
1236,group,800.0,2023-08-07
1236,group,800.0,2023-08-09
1236,group,800.0,2023-08-11
1236,group,800.0,2023-08-13
1236,group,800.0,2023-08-14
1236,group,800.0,2023-08-15
1236,group,800.0,2023-08-15
1236,group,800.0,2023-08-28
1236,group,800.0,2023-12-01
1236,group,800.0,2023-12-04
1236,group,800.0,2023-12-04
1236,group,800.0,2023-12-14
1236,group,800.0,2023-12-16
1236,group,8000.0,2023-12-22
1236,group,800.0,2023-12-23
1236,group,800.0,2023-12-26
1236,group,800.0,2023-12-30
1237,group,800.0,2023-01-01
1237,group,800.0,2023-01-03
1237,group,800.0,2023-01-08
1237,group,800.0,2023-01-13
1237,group,800.0,2023-01-16
1237,group,800.0,2023-01-22
1237,group,800.0,2023-01-22
1237,group,800.0,2023-01-26
1237,group,800.0,2023-01-27
1237,group,800.0,2023-01-30
1237,group,,2023-01-31
1237,group,800.0,2023-02-07
1237,group,800.0,2023-02-08
1237,group,800.0,2023-02-08
1237,group,800.0,2023-02-10
1237,group,800.0,2023-02-13
1237,group,,2023-02-16
1237,group,800.0,2023-02-22
1237,group,800.0,2023-02-24
1237,group,800.0,2023-03-03
1237,group,800.0,2023-03-03
1237,group,800.0,2023-03-06
1237,group,800.0,2023-03-09
1237,group,800.0,2023-03-18
1237,group,800.0,2023-03-20
1237,group,800.0,2023-03-21
1237,group,800.0,2023-03-22
1237,group,800.0,2023-03-31
1237,group,800.0,2023-04-06
1237,group,800.0,2023-04-07
1237,group,800.0,2023-04-07
1237,group,800.0,2023-04-08
1237,group,800.0,2023-04-08
1237,group,800.0,2023-04-15
1237,group,800.0,2023-04-18
1237,group,800.0,2023-04-18
1237,group,800.0,2023-04-21
1237,group,800.0,2023-04-22
1237,group,800.0,2023-04-29
1237,group,800.0,2023-05-05
1237,group,800.0,2023-05-05
1237,group,800.0,2023-05-06
1237,group,800.0,2023-05-10
1237,group,800.0,2023-05-24
1237,group,800.0,2023-05-25
1237,group,800.0,2023-05-26
1237,group,800.0,2023-05-31
1237,group,800.0,2023-07-05
1237,group,800.0,2023-07-12
1237,group,800.0,2023-07-13
1237,group,800.0,2023-07-14
1237,group,800.0,2023-07-15
1237,group,800.0,2023-07-19
1237,group,800.0,2023-07-22
1237,group,800.0,2023-07-27
1237,group,800.0,2023-11-02
1237,group,800.0,2023-11-05
1237,group,800.0,2023-11-11
1237,group,800.0,2023-11-15
1237,group,800.0,2023-11-24
1237,group,800.0,2023-11-24
1237,group,800.0,2023-11-24
1237,group,800.0,2023-11-26
1237,group,800.0,2023-11-28
1237,group,800.0,2023-12-05
1237,group,800.0,2023-12-06
1237,group,800.0,2023-12-14
1237,group,800.0,2023-12-22
1237,group,800.0,2023-12-24
1237,group,800.0,2023-12-25
1237,group,800.0,2023-12-25
1237,group,800.0,2023-12-26
1237,group,800.0,2023-12-27
1237,group,,2023-12-31
1238,group,800.0,2023-08-03
1238,group,800.0,2023-08-09
1238,group,800.0,2023-08-14
1238,group,800.0,2023-08-24
1238,group,800.0,2023-08-28
1238,group,800.0,2023-09-04
1238,group,800.0,2023-09-12
1238,group,800.0,2023-09-12
1238,group,800.0,2023-09-13
1238,group,800.0,2023-09-20
1238,group,800.0,2023-09-22
1238,group,800.0,2023-09-23
1239,indiv,1800.0,2023-07-05
1239,indiv,1800.0,2023-07-08
1239,indiv,1800.0,2023-07-09
1239,indiv,1800.0,2023-08-15
1239,indiv,1800.0,2023-08-27
1239,indiv,1800.0,2023-09-04
1239,indiv,1800.0,2023-09-07
1239,indiv,1800.0,2023-09-12
1239,indiv,1800.0,2023-09-13
1239,indiv,1800.0,2023-10-02
1239,indiv,1800.0,2023-10-08
1239,indiv,1800.0,2023-10-15
1239,indiv,1800.0,2023-10-20
1239,indiv,1800.0,2023-10-30
1239,indiv,1800.0,2023-11-01
1239,indiv,1800.0,2023-11-16
1239,indiv,1800.0,2023-11-22
1239,indiv,1800.0,2023-12-01
1239,indiv,1800.0,2023-12-07
1239,indiv,1800.0,2023-12-13
1239,indiv,1800.0,2023-12-28
1240,group,800.0,2023-05-01
1240,indiv,1600.0,2023-05-03
1240,group,800.0,
1240,group,800.0,2023-05-04
1240,group,800.0,2023-05-05
1240,indiv,,2023-05-08
1240,indiv,1600.0,2023-05-09
1240,group,800.0,2023-05-17
1240,group,800.0,2023-05-18
1240,group,800.0,2023-05-18
1240,group,800.0,2023-05-20
1240,group,800.0,2023-05-21
1240,indiv,1600.0,2023-05-23
1240,indiv,1600.0,2023-05-23
1240,indiv,1600.0,2023-05-29
1240,group,800.0,2023-05-31
1240,group,800.0,2023-06-01
1240,group,800.0,2023-06-04
1240,group,800.0,2023-06-04
1240,group,800.0,2023-06-04
1240,group,800.0,2023-06-04
1240,indiv,1800.0,2023-06-04
1240,group,800.0,2023-06-07
1240,group,800.0,2023-06-08
1240,group,800.0,2023-06-10
1240,group,800.0,2023-06-12
1240,group,800.0,2023-06-16
1240,indiv,1800.0,2023-06-16
1240,group,800.0,2023-06-17
1240,group,,2023-06-20
1240,group,800.0,2023-06-20
1240,group,800.0,2023-06-21
1240,group,800.0,2023-08-06
1240,group,800.0,2023-08-08
1240,indiv,1800.0,2023-08-10
1240,indiv,1800.0,
1240,indiv,1800.0,2023-08-11
1240,group,800.0,2023-08-12
1240,group,800.0,2023-08-17
1240,group,800.0,2023-08-20
1240,group,800.0,2023-08-20
1240,group,800.0,2023-08-21
1240,indiv,1800.0,2023-08-21
1240,group,800.0,2023-08-25
1240,group,800.0,2023-08-25
1240,group,800.0,2023-08-25
1240,indiv,1800.0,2023-08-28
1240,group,800.0,2023-08-31
1240,group,800.0,2023-09-01
1240,indiv,1800.0,2023-09-05
1240,indiv,1800.0,2023-09-05
1240,group,800.0,2023-09-07
1240,group,800.0,2023-09-08
1240,indiv,1800.0,2023-09-08
1240,group,800.0,2023-09-09
1240,group,800.0,2023-09-13
1240,group,800.0,2023-09-22
1240,indiv,1800.0,2023-09-22
1240,group,800.0,2023-09-25
1240,indiv,1800.0,2023-09-26
1240,group,8000.0,2023-09-27
1240,indiv,1800.0,2023-09-27
1240,group,800.0,2023-09-28
1240,group,800.0,2023-09-28
1240,group,800.0,2023-10-02
1240,group,800.0,2023-10-03
1240,group,800.0,2023-10-04
1240,group,800.0,2023-10-08
1240,group,800.0,2023-10-08
1240,group,,2023-10-08
1240,group,800.0,2023-10-09
1240,group,800.0,2023-10-11
1240,group,800.0,2023-10-16
1240,group,800.0,2023-10-17
1240,group,800.0,2023-10-18
1240,indiv,1800.0,2023-10-19
1240,indiv,1800.0,2023-10-20
1240,group,1600.0,2023-10-24
1240,group,800.0,2023-10-28
1240,group,800.0,2023-10-29
1240,indiv,1800.0,2023-11-01
1240,group,800.0,2023-11-05
1240,indiv,1800.0,2023-11-06
1240,group,800.0,2023-11-07
1240,group,800.0,2023-11-08
1240,group,800.0,2023-11-09
1240,indiv,1800.0,2023-11-13
1240,group,,2023-11-14
1240,indiv,1800.0,2023-11-15
1240,indiv,1800.0,2023-11-18
1240,group,800.0,2023-11-22
1240,group,800.0,2023-11-23
1240,group,800.0,2023-11-25
1240,group,800.0,2023-11-25
1240,indiv,1800.0,2023-11-27
1240,group,800.0,2023-11-29
1240,indiv,1800.0,2023-12-01
1240,group,800.0,2023-12-02
1240,indiv,1800.0,2023-12-09
1240,group,800.0,2023-12-10
1240,group,800.0,2023-12-10
1240,group,800.0,2023-12-13
1240,indiv,1800.0,2023-12-14
1240,group,800.0,2023-12-18
1240,group,800.0,2023-12-19
1240,indiv,1800.0,2023-12-19
1240,group,800.0,2023-12-20
1240,group,800.0,2023-12-22
1240,group,800.0,2023-12-23
1240,group,800.0,2023-12-26
1240,indiv,1800.0,2023-12-28
1240,indiv,1800.0,2023-12-28
1241,indiv,1800.0,2023-09-01
1241,indiv,1800.0,2023-09-02
1241,indiv,1800.0,2023-09-17
1241,indiv,1800.0,2023-09-22
1241,indiv,1800.0,2023-09-23
1241,indiv,1800.0,2023-09-26
1241,indiv,1800.0,2023-10-02
1241,indiv,1800.0,2023-10-07
1241,indiv,1800.0,2023-10-08
1241,indiv,1800.0,2023-10-14
1241,indiv,1800.0,2023-10-14
1242,group,800.0,2023-03-03
1242,group,800.0,2023-03-12
1242,group,800.0,2023-03-14
1242,indiv,1800.0,2023-03-28
1242,group,800.0,2023-04-08
1242,indiv,1800.0,2023-04-20
1242,indiv,1800.0,2023-04-21
1242,group,800.0,2023-04-26
1242,group,800.0,2023-05-08
1242,group,800.0,2023-05-30
1242,group,800.0,2023-06-01
1242,group,800.0,2023-06-17
1242,group,,2023-06-21
1242,group,800.0,2023-06-30
1242,group,800.0,2023-07-01
1242,group,800.0,2023-07-04
1242,group,800.0,2023-07-05
1242,group,800.0,2023-07-28
1242,group,800.0,2023-08-03
1242,group,800.0,2023-08-22
1242,group,800.0,2023-08-24
1242,group,800.0,2023-08-25
1242,group,800.0,2023-09-05
1242,group,800.0,2023-09-25
1242,group,800.0,2023-09-29
1242,group,800.0,2023-10-04
1242,group,800.0,2023-10-11
1242,group,800.0,2023-10-16
1242,group,800.0,2023-10-29
1242,group,800.0,2023-11-06
1242,group,800.0,2023-11-22
1242,group,800.0,2023-11-24
1242,group,800.0,2023-11-25
1243,indiv,1600.0,2023-05-12
1243,indiv,1600.0,2023-05-15
1243,indiv,1600.0,2023-05-23
1243,indiv,1600.0,2023-05-29
1244,group,800.0,2023-01-08
1244,group,800.0,2023-01-10
1244,group,800.0,2023-01-10
1244,group,800.0,2023-01-12
1244,group,800.0,2023-01-12
1244,group,800.0,2023-01-24
1244,group,800.0,2023-01-27
1244,group,800.0,2023-01-29
1244,group,800.0,2023-02-05
1244,group,800.0,2023-02-06
1244,group,800.0,2023-02-11
1244,indiv,1800.0,2023-02-13
1244,group,800.0,2023-02-14
1244,group,800.0,2023-02-14
1244,group,800.0,2023-02-23
1244,group,800.0,2023-02-26
1244,group,,2023-03-02
1244,group,800.0,2023-03-02
1244,group,800.0,2023-03-02
1244,group,800.0,2023-03-02
1244,group,800.0,2023-03-10
1244,group,800.0,2023-03-12
1244,group,800.0,2023-03-28
1244,group,800.0,2023-03-29
1244,group,800.0,2023-11-05
1244,group,800.0,2023-11-05
1244,group,800.0,2023-11-06
1244,group,800.0,2023-11-06
1244,group,800.0,2023-11-10
1244,group,800.0,2023-11-21
1244,group,800.0,2023-11-21
1244,group,8000.0,2023-11-23
1244,group,800.0,2023-12-15
1244,group,800.0,2023-12-18
1244,group,800.0,2023-12-22
1244,group,800.0,2023-12-23
1245,indiv,1800.0,2023-01-03
1245,indiv,1800.0,2023-01-07
1245,group,800.0,2023-01-12
1245,group,800.0,2023-01-13
1245,group,800.0,2023-01-20
1245,group,800.0,2023-01-22
1245,group,800.0,2023-01-23
1245,group,800.0,2023-01-24
1245,group,800.0,2023-02-02
1245,group,800.0,2023-02-06
1245,indiv,1800.0,2023-02-11
1245,group,800.0,2023-02-14
1245,group,800.0,2023-02-20
1245,group,800.0,2023-02-21
1245,group,800.0,2023-02-27
1245,group,800.0,2023-02-27
1245,group,800.0,2023-03-06
1245,group,800.0,2023-03-10
1245,group,800.0,2023-03-19
1245,group,1600.0,2023-03-24
1245,group,800.0,2023-03-28
1247,group,800.0,2023-02-05
1247,group,800.0,2023-02-09
1247,group,800.0,2023-02-14
1247,group,800.0,2023-02-16
1247,indiv,1800.0,2023-02-27
1247,group,800.0,2023-03-05
1247,group,800.0,2023-03-20
1247,group,800.0,2023-03-21
1247,indiv,1800.0,2023-03-26
1247,indiv,1800.0,2023-03-31
1247,indiv,1800.0,2023-04-01
1247,group,800.0,2023-04-04
1247,group,,2023-04-10
1247,group,800.0,2023-04-13
1247,group,800.0,2023-04-14
1247,group,800.0,2023-05-08
1247,group,800.0,2023-05-10
1247,indiv,1600.0,2023-05-19
1247,group,1600.0,2023-05-20
1247,group,800.0,2023-05-22
1247,group,800.0,2023-06-02
1247,indiv,1800.0,2023-06-02
1247,indiv,1800.0,2023-06-10
1247,group,800.0,2023-06-19
1247,indiv,1800.0,2023-06-26
1247,group,800.0,2023-06-30
1247,indiv,1800.0,2023-07-01
1247,group,800.0,2023-07-07
1247,group,800.0,2023-07-09
1247,indiv,1800.0,2023-07-18
1247,indiv,1800.0,2023-07-24
1247,indiv,1800.0,2023-08-06
1247,group,800.0,2023-08-14
1247,indiv,1800.0,2023-08-18
1247,group,800.0,2023-08-25
1247,group,800.0,2023-08-30
1247,group,800.0,2023-09-02
1247,group,800.0,2023-09-02
1247,group,800.0,2023-09-11
1247,indiv,1800.0,2023-09-29
1247,indiv,1800.0,2023-09-30
1247,group,800.0,2023-10-04
1247,group,800.0,2023-10-08
1247,indiv,1800.0,2023-10-13
1247,indiv,1800.0,
1247,indiv,1800.0,2023-10-21
1247,group,800.0,2023-10-30
1247,group,800.0,2023-11-03
1247,group,800.0,2023-11-09
1247,group,800.0,2023-11-15
1247,group,800.0,
1247,indiv,1800.0,2023-11-26
1247,group,800.0,2023-12-22
1247,indiv,1800.0,2023-12-22
1247,indiv,1800.0,2023-12-24
1247,group,800.0,2023-12-27
1247,indiv,1800.0,2023-12-29
1248,group,800.0,2023-01-01
1248,indiv,1800.0,2023-01-07
1248,group,800.0,2023-01-09
1248,group,800.0,2023-01-12
1248,group,800.0,2023-01-17
1248,group,800.0,2023-01-20
1248,indiv,1800.0,2023-01-20
1248,group,800.0,2023-01-25
1248,group,800.0,2023-01-26
1248,group,800.0,2023-01-29
1248,indiv,1800.0,2023-02-10
1248,group,800.0,2023-02-12
1248,group,800.0,2023-02-12
1248,indiv,1800.0,2023-02-12
1248,group,800.0,2023-02-16
1248,group,800.0,2023-02-18
1248,indiv,1800.0,2023-02-18
1248,group,800.0,2023-02-21
1248,group,800.0,2023-02-23
1248,group,800.0,2023-02-26
1248,group,800.0,2023-03-02
1248,indiv,1800.0,2023-03-02
1248,group,800.0,2023-03-06
1248,indiv,1800.0,2023-03-06
1248,indiv,1800.0,2023-03-07
1248,group,800.0,2023-03-12
1248,group,800.0,2023-03-16
1248,group,800.0,2023-03-21
1248,group,800.0,2023-03-25
1248,indiv,1800.0,2023-03-31
1248,group,800.0,2023-04-03
1248,indiv,1800.0,2023-04-07
1248,indiv,1800.0,2023-04-07
1248,indiv,1800.0,2023-04-09
1248,indiv,1800.0,2023-04-09
1248,group,800.0,2023-04-11
1248,group,800.0,2023-04-18
1248,group,1600.0,2023-04-23
1248,group,800.0,2023-04-29
1248,group,8000.0,2023-04-30
1248,indiv,1600.0,2023-05-01
1248,indiv,1600.0,2023-05-01
1248,indiv,1600.0,
1248,indiv,1600.0,2023-05-06
1248,indiv,1600.0,
1248,indiv,1600.0,2023-05-15
1248,indiv,1600.0,2023-05-18
1248,indiv,,2023-05-18
1248,indiv,1600.0,2023-05-22
1248,indiv,1600.0,2023-05-26
1248,indiv,1600.0,2023-05-28
1248,indiv,1600.0,2023-05-31
1248,group,800.0,2023-06-04
1248,group,800.0,2023-06-04
1248,group,800.0,2023-06-11
1248,group,800.0,2023-06-15
1248,group,800.0,2023-07-09
1248,group,800.0,2023-07-13
1248,group,800.0,2023-07-19
1248,group,800.0,2023-07-22
1248,group,800.0,2023-08-01
1248,group,800.0,2023-08-06
1248,group,,2023-08-07
1248,group,800.0,2023-08-12
1248,group,800.0,2023-08-18
1248,group,800.0,2023-08-27
1248,group,800.0,2023-09-15
1248,group,800.0,2023-09-17
1248,group,800.0,2023-09-18
1248,group,800.0,2023-09-20
1248,group,800.0,2023-09-20
1248,group,800.0,2023-09-22
1248,group,800.0,2023-09-30
1248,group,800.0,2023-10-01
1248,group,800.0,2023-10-04
1248,group,800.0,2023-10-06
1248,group,800.0,2023-10-15
1248,group,800.0,2023-10-21
1248,group,800.0,2023-11-03
1248,group,800.0,2023-11-08
1248,group,800.0,2023-11-11
1248,group,800.0,2023-11-12
1248,group,800.0,2023-11-19
1248,group,,2023-11-25
1248,group,800.0,2023-11-26
1248,group,800.0,2023-12-05
1248,group,800.0,2023-12-07
1248,group,800.0,2023-12-08
1248,group,800.0,2023-12-13
1248,group,800.0,
1248,group,800.0,2023-12-26
1249,group,800.0,2023-04-05
1249,group,800.0,2023-04-06
1249,group,800.0,2023-04-08
1249,group,800.0,2023-04-14
1249,group,800.0,2023-04-18
1249,group,800.0,2023-04-25
1249,group,800.0,2023-04-30
1249,group,800.0,2023-04-30
1249,group,800.0,2023-11-03
1249,group,800.0,2023-11-11
1249,group,800.0,2023-11-11
1249,group,800.0,2023-11-16
1249,group,800.0,2023-11-17
1249,group,800.0,2023-11-17
1249,group,800.0,2023-11-22
1249,group,800.0,2023-12-06
1249,group,800.0,2023-12-09
1249,group,800.0,2023-12-11
1249,group,800.0,2023-12-12
1249,group,800.0,2023-12-24
1250,group,800.0,2023-02-09
1250,group,800.0,2023-02-11
1250,indiv,1800.0,2023-02-12
1250,group,800.0,2023-02-17
1250,indiv,1800.0,2023-02-25
1250,group,800.0,2023-02-26
1250,indiv,1800.0,2023-02-26
1250,group,800.0,2023-02-27
1250,group,800.0,
1250,group,800.0,2023-07-08
1250,group,800.0,2023-07-09
1250,group,800.0,2023-07-23
1250,group,800.0,2023-07-27
1250,group,800.0,2023-08-06
1250,group,800.0,2023-08-07
1250,group,800.0,2023-08-10
1250,group,800.0,2023-08-13
1250,group,800.0,2023-08-20
1250,group,800.0,2023-08-29
1250,group,800.0,2023-09-11
1250,group,800.0,2023-09-17
1250,group,800.0,2023-09-19
1250,group,800.0,2023-09-24
1250,group,800.0,2023-09-30
1250,group,800.0,2023-10-04
1250,group,800.0,2023-10-08
1250,group,800.0,2023-10-11
1250,group,800.0,2023-10-16
1250,group,800.0,2023-11-02
1250,group,800.0,2023-11-07
1250,group,800.0,2023-11-12
1250,group,800.0,2023-11-18
1250,group,800.0,2023-11-20
1250,group,800.0,2023-11-22
1250,group,800.0,2023-11-27
1250,group,800.0,2023-11-29
1250,group,800.0,2023-12-01
1250,group,800.0,2023-12-03
1250,group,800.0,2023-12-05
1250,group,800.0,2023-12-08
1250,group,800.0,2023-12-20
1250,group,800.0,2023-12-20
1250,group,800.0,2023-12-28
1250,group,800.0,2023-12-30
1251,indiv,1800.0,2023-04-03
1251,group,800.0,2023-04-17
1251,group,,2023-04-18
1251,group,800.0,2023-04-19
1251,indiv,1800.0,2023-04-20
1251,group,800.0,2023-04-23
1251,indiv,1800.0,2023-04-23
1251,group,800.0,2023-04-24
1251,group,800.0,2023-04-26
1251,group,800.0,2023-05-05
1251,indiv,1600.0,2023-05-08
1251,indiv,1600.0,2023-05-08
1251,group,800.0,2023-05-09
1251,group,800.0,2023-05-16
1251,group,800.0,2023-05-19
1251,group,,2023-05-24
1251,indiv,1600.0,2023-05-25
1251,group,800.0,2023-05-26
1251,indiv,1600.0,2023-05-28
1251,indiv,1600.0,2023-05-31
1251,indiv,1800.0,2023-06-02
1251,group,800.0,2023-06-06
1251,indiv,1800.0,2023-06-08
1251,indiv,1800.0,2023-06-14
1251,group,800.0,2023-06-19
1251,group,800.0,2023-06-19
1251,indiv,1800.0,2023-06-19
1251,group,800.0,2023-06-21
1251,group,800.0,2023-06-22
1251,indiv,,2023-07-01
1251,indiv,1800.0,2023-07-01
1251,indiv,1800.0,2023-07-07
1251,indiv,1800.0,2023-07-13
1251,group,800.0,2023-07-15
1251,group,800.0,2023-07-17
1251,group,800.0,2023-07-20
1251,group,800.0,2023-07-22
1251,group,800.0,2023-09-05
1251,group,800.0,2023-09-06
1251,group,800.0,2023-09-07
1251,indiv,1800.0,2023-09-10
1251,group,800.0,2023-09-11
1251,indiv,1800.0,2023-09-15
1251,indiv,1800.0,2023-09-23
1251,group,800.0,2023-09-28
1251,group,800.0,2023-09-29
1251,indiv,1800.0,2023-10-10
1251,group,800.0,2023-10-11
1251,group,800.0,2023-10-23
1251,indiv,1800.0,2023-10-23
1251,group,800.0,2023-10-24
1251,group,800.0,2023-10-25
1251,indiv,1800.0,2023-10-25
1251,group,800.0,2023-10-28
1251,indiv,1800.0,2023-10-29
1251,group,800.0,2023-12-06
1251,indiv,1800.0,2023-12-08
1251,group,800.0,2023-12-09
1251,group,800.0,2023-12-17
1251,group,800.0,2023-12-18
1251,indiv,1800.0,2023-12-18
1251,group,800.0,2023-12-20
1251,indiv,1800.0,2023-12-24
1251,group,800.0,2023-12-31
1252,group,800.0,2023-02-04
1252,group,800.0,2023-02-09
1252,group,800.0,2023-02-26
1252,group,800.0,2023-03-13
1252,group,800.0,2023-03-18
1252,group,800.0,2023-04-04
1252,group,800.0,2023-04-07
1252,group,800.0,2023-04-09
1252,group,800.0,2023-04-14
1252,group,800.0,2023-04-19
1252,group,800.0,2023-04-25
1252,indiv,1600.0,2023-05-15
1252,indiv,1600.0,2023-05-22
1252,group,800.0,2023-05-29
1252,group,800.0,2023-05-30
1252,group,800.0,2023-06-04
1252,group,800.0,2023-06-05
1252,group,800.0,2023-06-08
1252,group,800.0,2023-06-13
1252,group,800.0,2023-06-13
1252,group,800.0,2023-07-13
1252,group,800.0,2023-07-13
1252,group,800.0,2023-08-03
1252,group,800.0,2023-08-17
1252,group,800.0,2023-08-18
1252,group,800.0,2023-08-21
1252,group,800.0,2023-08-27
1252,group,8000.0,2023-09-01
1252,group,800.0,2023-09-05
1252,group,800.0,2023-09-08
1252,group,800.0,2023-09-29
1252,group,800.0,2023-09-30
1252,group,800.0,2023-10-02
1252,group,800.0,2023-10-13
1252,group,800.0,2023-10-20
1252,group,800.0,2023-10-23
1252,group,800.0,2023-10-30
1253,indiv,1800.0,2023-03-03
1253,indiv,1800.0,2023-03-04
1253,indiv,,2023-03-05
1253,indiv,1800.0,2023-03-17
1253,indiv,1800.0,2023-03-27
1253,indiv,18000.0,2023-03-28
1253,indiv,1800.0,2023-04-18
1253,indiv,1800.0,2023-04-25
1253,indiv,1800.0,2023-04-28
1253,indiv,1600.0,2023-05-23
1253,indiv,1600.0,2023-05-24
1254,indiv,1600.0,2023-05-03
1254,group,800.0,2023-05-05
1254,indiv,1600.0,2023-05-08
1254,indiv,1600.0,2023-05-09
1254,group,800.0,2023-05-11
1254,indiv,1600.0,2023-05-12
1254,indiv,1600.0,2023-05-19
1254,group,800.0,2023-05-21
1254,indiv,1600.0,2023-05-21
1254,indiv,1600.0,2023-05-22
1254,group,800.0,2023-05-25
1254,indiv,1600.0,2023-05-26
1254,group,800.0,2023-06-02
1254,group,800.0,2023-06-04
1254,group,800.0,2023-06-08
1254,indiv,1800.0,2023-06-08
1254,group,800.0,2023-06-10
1254,group,800.0,2023-06-19
1254,indiv,1800.0,2023-06-20
1254,group,800.0,2023-06-23
1254,group,800.0,2023-06-25
1254,group,800.0,2023-06-25
1254,indiv,1800.0,2023-06-25
1254,group,800.0,2023-06-28
1254,group,800.0,2023-07-02
1254,group,800.0,2023-07-03
1254,group,800.0,2023-07-05
1254,group,800.0,2023-07-05
1254,group,800.0,2023-07-07
1254,group,,2023-07-07
1254,group,800.0,2023-07-11
1254,group,800.0,2023-07-18
1254,group,800.0,2023-07-22
1254,group,800.0,2023-07-24
1254,group,800.0,2023-07-25
1254,group,800.0,2023-07-25
1254,group,800.0,2023-08-02
1254,group,800.0,2023-08-04
1254,group,800.0,2023-08-11
1254,group,800.0,2023-08-12
1254,group,800.0,2023-08-12
1254,group,800.0,2023-08-21
1254,group,800.0,2023-08-24
1254,group,800.0,2023-08-27
1254,group,800.0,2023-08-28
1254,group,800.0,2023-08-28
1254,group,800.0,2023-08-30
1254,group,800.0,2023-08-30
1254,group,800.0,2023-09-06
1254,group,800.0,2023-09-11
1254,group,800.0,2023-09-12
1254,group,800.0,2023-09-15
1254,group,800.0,2023-09-17
1254,group,800.0,2023-09-19
1254,group,800.0,2023-09-21
1254,group,800.0,2023-09-23
1254,group,800.0,2023-09-23
1254,group,800.0,2023-09-26
1254,group,800.0,2023-09-27
1254,group,800.0,2023-09-28
1254,group,800.0,2023-10-04
1254,group,800.0,2023-10-08
1254,group,800.0,2023-10-09
1254,group,800.0,2023-10-13
1254,group,800.0,2023-10-14
1254,group,800.0,2023-10-14
1254,group,800.0,2023-10-20
1254,group,800.0,2023-10-21
1254,group,800.0,2023-10-23
1254,group,800.0,2023-10-25
1254,group,800.0,2023-10-27
1254,group,800.0,2023-10-30
1254,group,800.0,2023-11-03
1254,indiv,1800.0,2023-11-03
1254,group,800.0,2023-11-06
1254,group,800.0,2023-11-12
1254,group,800.0,2023-11-14
1254,indiv,1800.0,2023-11-16
1254,group,800.0,2023-11-19
1254,group,800.0,2023-11-22
1254,group,800.0,2023-11-22
1254,group,800.0,2023-11-24
1254,group,800.0,2023-11-27
1254,indiv,1800.0,2023-11-27
1254,group,800.0,2023-12-05
1254,group,800.0,2023-12-06
1254,group,,2023-12-10
1254,group,800.0,2023-12-13
1254,group,800.0,2023-12-15
1254,group,800.0,2023-12-21
1254,group,800.0,2023-12-21
1254,group,800.0,2023-12-23
1254,group,800.0,2023-12-28
1254,indiv,1800.0,2023-12-28
1254,group,800.0,2023-12-31
1254,group,800.0,2023-12-31
1255,group,800.0,2023-01-29
1255,group,800.0,2023-01-29
1255,group,800.0,2023-02-08
1255,group,800.0,2023-02-17
1255,group,800.0,2023-02-23
1255,group,800.0,2023-03-02
1255,group,800.0,2023-03-05
1255,group,800.0,2023-03-25
1255,group,800.0,2023-03-30
1255,group,800.0,2023-11-01
1255,group,800.0,2023-11-22
1255,group,800.0,
1255,group,800.0,2023-12-08
1255,group,800.0,2023-12-21
1255,group,800.0,
1256,group,800.0,2023-01-09
1256,group,800.0,2023-01-18
1256,group,800.0,2023-02-02
1256,group,800.0,2023-02-15
1256,group,800.0,2023-05-09
1256,group,800.0,2023-05-10
1256,group,800.0,2023-05-29
1256,group,800.0,2023-09-01
1256,group,800.0,2023-09-04
1256,group,800.0,2023-09-11
1256,group,800.0,2023-09-26
1256,group,800.0,2023-10-04
1256,group,800.0,2023-10-11
1256,group,800.0,2023-10-12
1256,group,8000.0,2023-10-13
1256,group,800.0,2023-10-26
1256,group,800.0,2023-10-30
1256,group,800.0,2023-11-06
1256,group,800.0,2023-11-22
1256,group,800.0,2023-12-02
1256,group,800.0,2023-12-06
1256,group,800.0,2023-12-11
1256,group,800.0,2023-12-17
1256,group,800.0,2023-12-24
1256,group,800.0,2023-12-30
1257,indiv,1800.0,2023-03-20
1257,indiv,1800.0,2023-04-23
1257,indiv,,2023-05-19
1258,indiv,1800.0,2023-01-05
1258,indiv,1800.0,2023-01-16
1258,indiv,1800.0,2023-02-04
1258,indiv,1800.0,2023-02-15
1258,indiv,1800.0,2023-02-25
1258,indiv,1800.0,2023-03-11
1258,indiv,1800.0,2023-03-22
1258,indiv,1800.0,2023-03-23
1258,indiv,1800.0,
1259,group,800.0,2023-01-04
