id_user,mon,cnt_group,cnt_indiv,sum_group,sum_indiv,cnt_total,sum_total,min_mon,max_mon,city,age,gender
1197,2023-10,7,0,5600,0,7,5600,2023-01,2023-12,Москва,45.0,female
1197,2023-11,4,0,3200,0,4,3200,2023-01,2023-12,Москва,45.0,female
1197,2023-12,8,0,7200,0,8,7200,2023-01,2023-12,Москва,45.0,female
1198,2023-05,3,5,2400,8000,8,10400,2023-05,2023-08,Казань,49.0,male
1198,2023-06,7,1,5600,1800,8,7400,2023-05,2023-08,Казань,49.0,male
1198,2023-08,6,2,4800,3600,8,8400,2023-05,2023-08,Казань,49.0,male
1199,2023-04,3,3,2400,5400,6,7800,2023-04,2023-12,Екатеринбург,51.0,male
1199,2023-10,4,3,3200,5400,7,8600,2023-04,2023-12,Екатеринбург,51.0,male
1199,2023-12,3,3,2400,5400,6,7800,2023-04,2023-12,Екатеринбург,51.0,male
1203,2023-06,0,6,0,10800,6,10800,2023-06,2023-07,Москва,20.0,female
1203,2023-07,0,3,0,5400,3,5400,2023-06,2023-07,Москва,20.0,female
1204,2023-01,10,0,8000,0,10,8000,2023-01,2023-06,СПб,29.0,male
1204,2023-02,12,0,9600,0,12,9600,2023-01,2023-06,СПб,29.0,male
1204,2023-04,8,0,6400,0,8,6400,2023-01,2023-06,СПб,29.0,male
1204,2023-05,2,8,1600,12800,10,14400,2023-01,2023-06,СПб,29.0,male
1204,2023-06,12,0,9600,0,12,9600,2023-01,2023-06,СПб,29.0,male
1205,2023-01,0,2,0,3600,2,3600,2023-01,2023-12,Москва,35.0,female
1205,2023-08,0,4,0,7200,4,7200,2023-01,2023-12,Москва,35.0,female
1205,2023-09,0,2,0,3600,2,3600,2023-01,2023-12,Москва,35.0,female
1205,2023-10,0,5,0,9000,5,9000,2023-01,2023-12,Москва,35.0,female
1205,2023-11,0,4,0,7200,4,7200,2023-01,2023-12,Москва,35.0,female
1205,2023-12,0,5,0,9000,5,9000,2023-01,2023-12,Москва,35.0,female
1206,2023-03,9,0,7200,0,9,7200,2023-03,2023-07,СПб,20.0,male
1206,2023-06,8,0,6400,0,8,6400,2023-03,2023-07,СПб,20.0,male
1206,2023-07,11,0,8800,0,11,8800,2023-03,2023-07,СПб,20.0,male
1208,2023-01,6,0,4800,0,6,4800,2023-01,2023-11,Москва,56.0,female
1208,2023-04,5,0,4000,0,5,4000,2023-01,2023-11,Москва,56.0,female
1208,2023-05,7,0,5600,0,7,5600,2023-01,2023-11,Москва,56.0,female
1208,2023-09,7,0,5600,0,7,5600,2023-01,2023-11,Москва,56.0,female
1208,2023-10,4,0,3200,0,4,3200,2023-01,2023-11,Москва,56.0,female
1208,2023-11,4,0,3200,0,4,3200,2023-01,2023-11,Москва,56.0,female
1209,2023-01,7,0,5600,0,7,5600,2023-01,2023-11,Казань,34.0,male
1209,2023-02,9,0,7200,0,9,7200,2023-01,2023-11,Казань,34.0,male
1209,2023-03,8,0,6400,0,8,6400,2023-01,2023-11,Казань,34.0,male
1209,2023-04,9,0,7200,0,9,7200,2023-01,2023-11,Казань,34.0,male
1209,2023-05,9,0,7200,0,9,7200,2023-01,2023-11,Казань,34.0,male
1209,2023-06,10,0,8000,0,10,8000,2023-01,2023-11,Казань,34.0,male
1209,2023-07,11,0,8800,0,11,8800,2023-01,2023-11,Казань,34.0,male
1209,2023-08,11,0,8800,0,11,8800,2023-01,2023-11,Казань,34.0,male
1209,2023-11,10,0,8000,0,10,8000,2023-01,2023-11,Казань,34.0,male
1210,2023-01,0,1,0,1800,1,1800,2023-01,2023-10,Москва,27.0,female
1210,2023-02,0,3,0,5400,3,5400,2023-01,2023-10,Москва,27.0,female
1210,2023-03,0,2,0,3600,2,3600,2023-01,2023-10,Москва,27.0,female
1210,2023-04,0,1,0,1800,1,1800,2023-01,2023-10,Москва,27.0,female
1210,2023-05,0,3,0,4800,3,4800,2023-01,2023-10,Москва,27.0,female
1210,2023-06,0,4,0,7200,4,7200,2023-01,2023-10,Москва,27.0,female
1210,2023-07,0,4,0,7200,4,7200,2023-01,2023-10,Москва,27.0,female
1210,2023-08,0,4,0,7200,4,7200,2023-01,2023-10,Москва,27.0,female
1210,2023-09,0,2,0,3600,2,3600,2023-01,2023-10,Москва,27.0,female
1210,2023-10,0,2,0,3600,2,3600,2023-01,2023-10,Москва,27.0,female
1212,2023-01,8,4,6400,7200,12,13600,2023-01,2023-10,СПб,29.0,female
1212,2023-10,4,8,3200,14400,12,17600,2023-01,2023-10,СПб,29.0,female
1213,2023-10,10,0,8000,0,10,8000,2023-10,2023-10,СПб,38.0,male
1214,2023-01,6,2,4800,3600,8,8400,2023-01,2023-08,Казань,47.0,male
1214,2023-02,4,4,3200,7200,8,10400,2023-01,2023-08,Казань,47.0,male
1214,2023-03,6,2,4800,3600,8,8400,2023-01,2023-08,Казань,47.0,male
1214,2023-04,6,2,4800,3600,8,8400,2023-01,2023-08,Казань,47.0,male
1214,2023-05,2,0,1600,0,2,1600,2023-01,2023-08,Казань,47.0,male
1214,2023-06,2,0,1600,0,2,1600,2023-01,2023-08,Казань,47.0,male
1214,2023-07,2,0,1600,0,2,1600,2023-01,2023-08,Казань,47.0,male
1214,2023-08,5,0,4000,0,5,4000,2023-01,2023-08,Казань,47.0,male
1215,2023-05,3,1,2400,1600,4,4000,2023-05,2023-12,Казань,61.0,male
1215,2023-06,3,0,2400,0,3,2400,2023-05,2023-12,Казань,61.0,male
1215,2023-07,3,0,2400,0,3,2400,2023-05,2023-12,Казань,61.0,male
1215,2023-08,3,0,2400,0,3,2400,2023-05,2023-12,Казань,61.0,male
1215,2023-10,1,1,800,1800,2,2600,2023-05,2023-12,Казань,61.0,male
1215,2023-12,1,2,800,3600,3,4400,2023-05,2023-12,Казань,61.0,male
1216,2023-10,5,3,4000,5400,8,9400,2023-10,2023-12,СПб,30.0,male
1216,2023-11,5,3,4800,5400,8,10200,2023-10,2023-12,СПб,30.0,male
1216,2023-12,4,0,3200,0,4,3200,2023-10,2023-12,СПб,30.0,male
1217,2023-08,0,2,0,3600,2,3600,2023-08,2023-10,Екатеринбург,24.0,male
1217,2023-09,0,6,0,10800,6,10800,2023-08,2023-10,Екатеринбург,24.0,male
1217,2023-10,0,5,0,9000,5,9000,2023-08,2023-10,Екатеринбург,24.0,male
1218,2023-01,0,3,0,5400,3,5400,2023-01,2023-02,Москва,59.0,female
1218,2023-02,0,1,0,1800,1,1800,2023-01,2023-02,Москва,59.0,female
1220,2023-02,11,0,8800,0,11,8800,2023-02,2023-11,Казань,24.0,female
1220,2023-03,8,4,6400,7200,12,13600,2023-02,2023-11,Казань,24.0,female
1220,2023-04,11,1,8800,1800,12,10600,2023-02,2023-11,Казань,24.0,female
1220,2023-05,9,3,7200,4800,12,12000,2023-02,2023-11,Казань,24.0,female
1220,2023-06,9,3,7200,5400,12,12600,2023-02,2023-11,Казань,24.0,female
1220,2023-07,12,0,9600,0,12,9600,2023-02,2023-11,Казань,24.0,female
1220,2023-08,10,1,8000,1800,11,9800,2023-02,2023-11,Казань,24.0,female
1220,2023-11,10,2,8000,3600,12,11600,2023-02,2023-11,Казань,24.0,female
1221,2023-05,5,5,4000,8000,10,12000,2023-05,2023-10,СПб,23.0,male
1221,2023-06,7,3,5600,5400,10,11000,2023-05,2023-10,СПб,23.0,male
1221,2023-07,7,0,5600,0,7,5600,2023-05,2023-10,СПб,23.0,male
1221,2023-08,5,0,4000,0,5,4000,2023-05,2023-10,СПб,23.0,male
1221,2023-09,4,0,3200,0,4,3200,2023-05,2023-10,СПб,23.0,male
1221,2023-10,7,0,5600,0,7,5600,2023-05,2023-10,СПб,23.0,male
1224,2023-01,0,5,0,9000,5,9000,2023-01,2023-02,Москва,26.0,female
1224,2023-02,0,2,0,3600,2,3600,2023-01,2023-02,Москва,26.0,female
1225,2023-09,0,1,0,1800,1,1800,2023-09,2023-12,СПб,19.0,female
1225,2023-12,0,3,0,5400,3,5400,2023-09,2023-12,СПб,19.0,female
1226,2023-07,10,0,8000,0,10,8000,2023-07,2023-11,СПб,26.0,male
1226,2023-08,8,0,6400,0,8,6400,2023-07,2023-11,СПб,26.0,male
1226,2023-09,11,0,8800,0,11,8800,2023-07,2023-11,СПб,26.0,male
1226,2023-10,11,0,9600,0,11,9600,2023-07,2023-11,СПб,26.0,male
1226,2023-11,10,0,8000,0,10,8000,2023-07,2023-11,СПб,26.0,male
1227,2023-01,0,2,0,3600,2,3600,2023-01,2023-10,Екатеринбург,49.0,female
1227,2023-03,0,3,0,5400,3,5400,2023-01,2023-10,Екатеринбург,49.0,female
1227,2023-04,0,2,0,3600,2,3600,2023-01,2023-10,Екатеринбург,49.0,female
1227,2023-05,0,6,0,9600,6,9600,2023-01,2023-10,Екатеринбург,49.0,female
1227,2023-06,0,1,0,1800,1,1800,2023-01,2023-10,Екатеринбург,49.0,female
1227,2023-07,0,2,0,3600,2,3600,2023-01,2023-10,Екатеринбург,49.0,female
1227,2023-10,0,3,0,5400,3,5400,2023-01,2023-10,Екатеринбург,49.0,female
1229,2023-01,9,7,7200,12600,16,19800,2023-01,2023-12,Казань,41.0,female
1229,2023-02,9,7,7200,12600,16,19800,2023-01,2023-12,Казань,41.0,female
1229,2023-03,9,7,7200,12600,16,19800,2023-01,2023-12,Казань,41.0,female
1229,2023-04,12,4,9600,7200,16,16800,2023-01,2023-12,Казань,41.0,female
1229,2023-05,10,0,8000,0,10,8000,2023-01,2023-12,Казань,41.0,female
1229,2023-06,11,0,8800,0,11,8800,2023-01,2023-12,Казань,41.0,female
1229,2023-12,10,0,8000,0,10,8000,2023-01,2023-12,Казань,41.0,female
1230,2023-03,0,3,0,5400,3,5400,2023-03,2023-07,Москва,49.0,male
1230,2023-04,0,6,0,10800,6,10800,2023-03,2023-07,Москва,49.0,male
1230,2023-05,0,10,0,16000,10,16000,2023-03,2023-07,Москва,49.0,male
1230,2023-07,0,6,0,10800,6,10800,2023-03,2023-07,Москва,49.0,male
1232,2023-06,13,5,10400,9000,18,19400,2023-06,2023-12,СПб,23.0,male
1232,2023-07,11,7,8800,12600,18,21400,2023-06,2023-12,СПб,23.0,male
1232,2023-08,13,5,10400,9000,18,19400,2023-06,2023-12,СПб,23.0,male
1232,2023-09,14,4,11200,7200,18,18400,2023-06,2023-12,СПб,23.0,male
1232,2023-10,13,5,11200,9000,18,20200,2023-06,2023-12,СПб,23.0,male
1232,2023-12,13,5,11200,9000,18,20200,2023-06,2023-12,СПб,23.0,male
1233,2023-01,8,6,6400,10800,14,17200,2023-01,2023-12,СПб,49.0,female
1233,2023-02,8,6,6400,10800,14,17200,2023-01,2023-12,СПб,49.0,female
1233,2023-03,8,6,7200,10800,14,18000,2023-01,2023-12,СПб,49.0,female
1233,2023-06,8,0,6400,0,8,6400,2023-01,2023-12,СПб,49.0,female
1233,2023-07,9,0,7200,0,9,7200,2023-01,2023-12,СПб,49.0,female
1233,2023-08,11,0,8800,0,11,8800,2023-01,2023-12,СПб,49.0,female
1233,2023-09,10,0,8000,0,10,8000,2023-01,2023-12,СПб,49.0,female
1233,2023-10,9,0,7200,0,9,7200,2023-01,2023-12,СПб,49.0,female
1233,2023-12,8,0,6400,0,8,6400,2023-01,2023-12,СПб,49.0,female
1235,2023-07,3,4,2400,7200,7,9600,2023-07,2023-12,Москва,54.0,male
1235,2023-08,2,4,1600,7200,6,8800,2023-07,2023-12,Москва,54.0,male
1235,2023-11,3,0,2400,0,3,2400,2023-07,2023-12,Москва,54.0,male
1235,2023-12,3,0,2400,0,3,2400,2023-07,2023-12,Москва,54.0,male
1236,2023-01,11,0,8800,0,11,8800,2023-01,2023-12,Казань,27.0,male
1236,2023-02,11,0,8800,0,11,8800,2023-01,2023-12,Казань,27.0,male
1236,2023-07,8,0,6400,0,8,6400,2023-01,2023-12,Казань,27.0,male
1236,2023-08,8,0,6400,0,8,6400,2023-01,2023-12,Казань,27.0,male
1236,2023-12,8,0,6400,0,8,6400,2023-01,2023-12,Казань,27.0,male
1237,2023-01,11,0,8800,0,11,8800,2023-01,2023-12,Москва,39.0,male
1237,2023-02,8,0,6400,0,8,6400,2023-01,2023-12,Москва,39.0,male
1237,2023-03,9,0,7200,0,9,7200,2023-01,2023-12,Москва,39.0,male
1237,2023-04,11,0,8800,0,11,8800,2023-01,2023-12,Москва,39.0,male
1237,2023-05,8,0,6400,0,8,6400,2023-01,2023-12,Москва,39.0,male
1237,2023-07,8,0,6400,0,8,6400,2023-01,2023-12,Москва,39.0,male
1237,2023-11,9,0,7200,0,9,7200,2023-01,2023-12,Москва,39.0,male
1237,2023-12,10,0,8000,0,10,8000,2023-01,2023-12,Москва,39.0,male
1238,2023-08,5,0,4000,0,5,4000,2023-08,2023-09,СПб,31.0,male
1238,2023-09,7,0,5600,0,7,5600,2023-08,2023-09,СПб,31.0,male
1239,2023-07,0,3,0,5400,3,5400,2023-07,2023-12,СПб,39.0,male
1239,2023-08,0,2,0,3600,2,3600,2023-07,2023-12,СПб,39.0,male
1239,2023-09,0,4,0,7200,4,7200,2023-07,2023-12,СПб,39.0,male
1239,2023-10,0,5,0,9000,5,9000,2023-07,2023-12,СПб,39.0,male
1239,2023-11,0,3,0,5400,3,5400,2023-07,2023-12,СПб,39.0,male
1239,2023-12,0,4,0,7200,4,7200,2023-07,2023-12,СПб,39.0,male
1240,2023-05,9,6,7200,9800,15,17000,2023-05,2023-12,СПб,37.0,male
1240,2023-06,14,2,11200,3600,16,14800,2023-05,2023-12,СПб,37.0,male
1240,2023-08,11,4,8800,7200,15,16000,2023-05,2023-12,СПб,37.0,male
1240,2023-09,9,6,7200,10800,15,18000,2023-05,2023-12,СПб,37.0,male
1240,2023-10,14,2,12000,3600,16,15600,2023-05,2023-12,СПб,37.0,male
1240,2023-11,10,6,8000,10800,16,18800,2023-05,2023-12,СПб,37.0,male
1240,2023-12,10,6,8000,10800,16,18800,2023-05,2023-12,СПб,37.0,male
1241,2023-09,0,6,0,10800,6,10800,2023-09,2023-10,СПб,35.0,male
1241,2023-10,0,5,0,9000,5,9000,2023-09,2023-10,СПб,35.0,male
1242,2023-03,3,1,2400,1800,4,4200,2023-03,2023-11,СПб,61.0,male
1242,2023-04,2,2,1600,3600,4,5200,2023-03,2023-11,СПб,61.0,male
1242,2023-05,2,0,1600,0,2,1600,2023-03,2023-11,СПб,61.0,male
1242,2023-06,4,0,3200,0,4,3200,2023-03,2023-11,СПб,61.0,male
1242,2023-07,4,0,3200,0,4,3200,2023-03,2023-11,СПб,61.0,male
1242,2023-08,4,0,3200,0,4,3200,2023-03,2023-11,СПб,61.0,male
1242,2023-09,3,0,2400,0,3,2400,2023-03,2023-11,СПб,61.0,male
1242,2023-10,4,0,3200,0,4,3200,2023-03,2023-11,СПб,61.0,male
1242,2023-11,4,0,3200,0,4,3200,2023-03,2023-11,СПб,61.0,male
1243,2023-05,0,4,0,6400,4,6400,2023-05,2023-05,Казань,36.0,female
1244,2023-01,8,0,6400,0,8,6400,2023-01,2023-12,Москва,31.0,male
1244,2023-02,7,1,5600,1800,8,7400,2023-01,2023-12,Москва,31.0,male
1244,2023-03,8,0,6400,0,8,6400,2023-01,2023-12,Москва,31.0,male
1244,2023-11,7,0,5600,0,7,5600,2023-01,2023-12,Москва,31.0,male
1244,2023-12,4,0,3200,0,4,3200,2023-01,2023-12,Москва,31.0,male
1245,2023-01,6,2,4800,3600,8,8400,2023-01,2023-03,Екатеринбург,49.0,female
1245,2023-02,7,1,5600,1800,8,7400,2023-01,2023-03,Екатеринбург,49.0,female
1245,2023-03,5,0,4800,0,5,4800,2023-01,2023-03,Екатеринбург,49.0,female
1247,2023-02,4,1,3200,1800,5,5000,2023-02,2023-12,Москва,57.0,female
1247,2023-03,3,2,2400,3600,5,6000,2023-02,2023-12,Москва,57.0,female
1247,2023-04,4,1,3200,1800,5,5000,2023-02,2023-12,Москва,57.0,female
1247,2023-05,4,1,4000,1600,5,5600,2023-02,2023-12,Москва,57.0,female
1247,2023-06,3,3,2400,5400,6,7800,2023-02,2023-12,Москва,57.0,female
1247,2023-07,2,3,1600,5400,5,7000,2023-02,2023-12,Москва,57.0,female
1247,2023-08,3,2,2400,3600,5,6000,2023-02,2023-12,Москва,57.0,female
1247,2023-09,3,2,2400,3600,5,6000,2023-02,2023-12,Москва,57.0,female
1247,2023-10,3,2,2400,3600,5,6000,2023-02,2023-12,Москва,57.0,female
1247,2023-11,3,1,2400,1800,4,4200,2023-02,2023-12,Москва,57.0,female
1247,2023-12,2,3,1600,5400,5,7000,2023-02,2023-12,Москва,57.0,female
1248,2023-01,8,2,6400,3600,10,10000,2023-01,2023-12,СПб,44.0,female
1248,2023-02,7,3,5600,5400,10,11000,2023-01,2023-12,СПб,44.0,female
1248,2023-03,6,4,4800,7200,10,12000,2023-01,2023-12,СПб,44.0,female
1248,2023-04,5,4,4800,7200,9,12000,2023-01,2023-12,СПб,44.0,female
1248,2023-05,0,10,0,16200,10,16200,2023-01,2023-12,СПб,44.0,female
1248,2023-06,4,0,3200,0,4,3200,2023-01,2023-12,СПб,44.0,female
1248,2023-07,4,0,3200,0,4,3200,2023-01,2023-12,СПб,44.0,female
1248,2023-08,6,0,4800,0,6,4800,2023-01,2023-12,СПб,44.0,female
1248,2023-09,7,0,5600,0,7,5600,2023-01,2023-12,СПб,44.0,female
1248,2023-10,5,0,4000,0,5,4000,2023-01,2023-12,СПб,44.0,female
1248,2023-11,7,0,5600,0,7,5600,2023-01,2023-12,СПб,44.0,female
1248,2023-12,5,0,4000,0,5,4000,2023-01,2023-12,СПб,44.0,female
1250,2023-02,5,3,4000,5400,8,9400,2023-02,2023-12,Москва,20.0,female
1250,2023-07,4,0,3200,0,4,3200,2023-02,2023-12,Москва,20.0,female
1250,2023-08,6,0,4800,0,6,4800,2023-02,2023-12,Москва,20.0,female
1250,2023-09,5,0,4000,0,5,4000,2023-02,2023-12,Москва,20.0,female
1250,2023-10,4,0,3200,0,4,3200,2023-02,2023-12,Москва,20.0,female
1250,2023-11,8,0,6400,0,8,6400,2023-02,2023-12,Москва,20.0,female
1250,2023-12,8,0,6400,0,8,6400,2023-02,2023-12,Москва,20.0,female
1253,2023-03,0,5,0,9000,5,9000,2023-03,2023-05,СПб,39.0,male
1253,2023-04,0,3,0,5400,3,5400,2023-03,2023-05,СПб,39.0,male
1253,2023-05,0,2,0,3200,2,3200,2023-03,2023-05,СПб,39.0,male
1255,2023-01,2,0,1600,0,2,1600,2023-01,2023-12,Казань,60.0,male
1255,2023-02,3,0,2400,0,3,2400,2023-01,2023-12,Казань,60.0,male
1255,2023-03,4,0,3200,0,4,3200,2023-01,2023-12,Казань,60.0,male
1255,2023-11,2,0,1600,0,2,1600,2023-01,2023-12,Казань,60.0,male
1255,2023-12,2,0,1600,0,2,1600,2023-01,2023-12,Казань,60.0,male
1256,2023-01,2,0,1600,0,2,1600,2023-01,2023-12,Москва,19.0,female
1256,2023-02,2,0,1600,0,2,1600,2023-01,2023-12,Москва,19.0,female
1256,2023-05,3,0,2400,0,3,2400,2023-01,2023-12,Москва,19.0,female
1256,2023-09,4,0,3200,0,4,3200,2023-01,2023-12,Москва,19.0,female
1256,2023-10,5,0,4000,0,5,4000,2023-01,2023-12,Москва,19.0,female
1256,2023-11,2,0,1600,0,2,1600,2023-01,2023-12,Москва,19.0,female
1256,2023-12,6,0,4800,0,6,4800,2023-01,2023-12,Москва,19.0,female
1257,2023-03,0,1,0,1800,1,1800,2023-03,2023-05,Москва,65.0,female
1257,2023-04,0,1,0,1800,1,1800,2023-03,2023-05,Москва,65.0,female
1257,2023-05,0,1,0,1800,1,1800,2023-03,2023-05,Москва,65.0,female
1259,2023-01,7,0,5600,0,7,5600,2023-01,2023-12,Казань,33.0,male
1259,2023-02,7,0,6400,0,7,6400,2023-01,2023-12,Казань,33.0,male
1259,2023-03,4,0,3200,0,4,3200,2023-01,2023-12,Казань,33.0,male
1259,2023-04,8,0,6400,0,8,6400,2023-01,2023-12,Казань,33.0,male
1259,2023-05,8,0,6400,0,8,6400,2023-01,2023-12,Казань,33.0,male
1259,2023-06,7,0,5600,0,7,5600,2023-01,2023-12,Казань,33.0,male
1259,2023-07,7,0,5600,0,7,5600,2023-01,2023-12,Казань,33.0,male
1259,2023-08,8,0,6400,0,8,6400,2023-01,2023-12,Казань,33.0,male
1259,2023-09,6,0,4800,0,6,4800,2023-01,2023-12,Казань,33.0,male
1259,2023-10,4,0,3200,0,4,3200,2023-01,2023-12,Казань,33.0,male
1259,2023-11,6,0,4800,0,6,4800,2023-01,2023-12,Казань,33.0,male
1259,2023-12,5,0,4000,0,5,4000,2023-01,2023-12,Казань,33.0,male
1260,2023-07,11,0,8800,0,11,8800,2023-07,2023-11,Казань,21.0,female
1260,2023-08,11,0,8800,0,11,8800,2023-07,2023-11,Казань,21.0,female
1260,2023-09,11,0,8800,0,11,8800,2023-07,2023-11,Казань,21.0,female
1260,2023-10,12,0,9600,0,12,9600,2023-07,2023-11,Казань,21.0,female
1260,2023-11,12,0,9600,0,12,9600,2023-07,2023-11,Казань,21.0,female
1261,2023-01,0,2,0,3600,2,3600,2023-01,2023-04,Казань,50.0,female
1261,2023-04,0,1,0,1800,1,1800,2023-01,2023-04,Казань,50.0,female
1262,2023-05,0,6,0,9600,6,9600,2023-05,2023-12,Москва,39.0,male
1262,2023-08,0,6,0,10800,6,10800,2023-05,2023-12,Москва,39.0,male
1262,2023-09,0,3,0,5400,3,5400,2023-05,2023-12,Москва,39.0,male
1262,2023-12,0,6,0,10800,6,10800,2023-05,2023-12,Москва,39.0,male
1264,2023-01,4,0,3200,0,4,3200,2023-01,2023-12,Екатеринбург,64.0,male
1264,2023-02,3,0,2400,0,3,2400,2023-01,2023-12,Екатеринбург,64.0,male
1264,2023-03,2,0,1600,0,2,1600,2023-01,2023-12,Екатеринбург,64.0,male
1264,2023-04,3,0,2400,0,3,2400,2023-01,2023-12,Екатеринбург,64.0,male
1264,2023-05,2,1,1600,1600,3,3200,2023-01,2023-12,Екатеринбург,64.0,male
1264,2023-10,2,0,1600,0,2,1600,2023-01,2023-12,Екатеринбург,64.0,male
1264,2023-11,2,0,1600,0,2,1600,2023-01,2023-12,Екатеринбург,64.0,male
1264,2023-12,2,0,1600,0,2,1600,2023-01,2023-12,Екатеринбург,64.0,male
1265,2023-06,4,8,3200,14400,12,17600,2023-06,2023-11,Екатеринбург,27.0,male
1265,2023-07,4,8,3200,14400,12,17600,2023-06,2023-11,Екатеринбург,27.0,male
1265,2023-08,6,0,4800,0,6,4800,2023-06,2023-11,Екатеринбург,27.0,male
1265,2023-10,4,0,3200,0,4,3200,2023-06,2023-11,Екатеринбург,27.0,male
1265,2023-11,5,0,4000,0,5,4000,2023-06,2023-11,Екатеринбург,27.0,male
1267,2023-01,0,1,0,1800,1,1800,2023-01,2023-11,Казань,23.0,male
1267,2023-02,0,2,0,3600,2,3600,2023-01,2023-11,Казань,23.0,male
1267,2023-03,0,1,0,1800,1,1800,2023-01,2023-11,Казань,23.0,male
1267,2023-07,0,4,0,7200,4,7200,2023-01,2023-11,Казань,23.0,male
1267,2023-09,0,4,0,7200,4,7200,2023-01,2023-11,Казань,23.0,male
1267,2023-10,0,1,0,1800,1,1800,2023-01,2023-11,Казань,23.0,male
1267,2023-11,0,4,0,7200,4,7200,2023-01,2023-11,Казань,23.0,male
1268,2023-01,8,0,6400,0,8,6400,2023-01,2023-05,СПб,56.0,male
1268,2023-02,7,0,5600,0,7,5600,2023-01,2023-05,СПб,56.0,male
1268,2023-03,6,0,4800,0,6,4800,2023-01,2023-05,СПб,56.0,male
1268,2023-04,5,0,4000,0,5,4000,2023-01,2023-05,СПб,56.0,male
1268,2023-05,3,5,2400,8000,8,10400,2023-01,2023-05,СПб,56.0,male
1269,2023-01,0,8,0,14400,8,14400,2023-01,2023-10,Москва,22.0,male
1269,2023-04,0,7,0,12600,7,12600,2023-01,2023-10,Москва,22.0,male
1269,2023-05,0,9,0,14400,9,14400,2023-01,2023-10,Москва,22.0,male
1269,2023-06,0,7,0,12600,7,12600,2023-01,2023-10,Москва,22.0,male
1269,2023-07,0,7,0,12600,7,12600,2023-01,2023-10,Москва,22.0,male
1269,2023-08,0,6,0,10800,6,10800,2023-01,2023-10,Москва,22.0,male
1269,2023-09,0,7,0,12600,7,12600,2023-01,2023-10,Москва,22.0,male
1269,2023-10,0,5,0,9000,5,9000,2023-01,2023-10,Москва,22.0,male
1275,2023-04,0,1,0,1800,1,1800,2023-04,2023-10,Москва,58.0,female
1275,2023-05,0,5,0,8000,5,8000,2023-04,2023-10,Москва,58.0,female
1275,2023-08,0,3,0,5400,3,5400,2023-04,2023-10,Москва,58.0,female
1275,2023-09,0,1,0,1800,1,1800,2023-04,2023-10,Москва,58.0,female
1275,2023-10,0,3,0,5400,3,5400,2023-04,2023-10,Москва,58.0,female
1276,2023-01,12,1,9600,1800,13,11400,2023-01,2023-12,Москва,31.0,female
1276,2023-02,12,2,9600,3600,14,13200,2023-01,2023-12,Москва,31.0,female
1276,2023-03,11,0,8800,0,11,8800,2023-01,2023-12,Москва,31.0,female
1276,2023-08,12,0,9600,0,12,9600,2023-01,2023-12,Москва,31.0,female
1276,2023-09,8,0,6400,0,8,6400,2023-01,2023-12,Москва,31.0,female
1276,2023-10,11,0,8800,0,11,8800,2023-01,2023-12,Москва,31.0,female
1276,2023-11,9,0,7200,0,9,7200,2023-01,2023-12,Москва,31.0,female
1276,2023-12,8,0,6400,0,8,6400,2023-01,2023-12,Москва,31.0,female
1278,2023-01,0,1,0,1800,1,1800,2023-01,2023-10,Москва,59.0,female
1278,2023-02,0,3,0,5400,3,5400,2023-01,2023-10,Москва,59.0,female
1278,2023-03,0,3,0,5400,3,5400,2023-01,2023-10,Москва,59.0,female
1278,2023-04,0,1,0,1800,1,1800,2023-01,2023-10,Москва,59.0,female
1278,2023-05,0,3,0,4800,3,4800,2023-01,2023-10,Москва,59.0,female
1278,2023-06,0,1,0,1800,1,1800,2023-01,2023-10,Москва,59.0,female
1278,2023-07,0,3,0,5400,3,5400,2023-01,2023-10,Москва,59.0,female
1278,2023-10,0,2,0,3600,2,3600,2023-01,2023-10,Москва,59.0,female
1279,2023-04,8,0,6400,0,8,6400,2023-04,2023-08,СПб,33.0,male
1279,2023-05,9,0,7200,0,9,7200,2023-04,2023-08,СПб,33.0,male
1279,2023-06,9,0,7200,0,9,7200,2023-04,2023-08,СПб,33.0,male
1279,2023-07,8,0,6400,0,8,6400,2023-04,2023-08,СПб,33.0,male
1279,2023-08,11,0,8800,0,11,8800,2023-04,2023-08,СПб,33.0,male
1280,2023-04,2,0,1600,0,2,1600,2023-04,2023-12,Екатеринбург,53.0,female
1280,2023-05,0,3,0,4800,3,4800,2023-04,2023-12,Екатеринбург,53.0,female
1280,2023-06,4,0,3200,0,4,3200,2023-04,2023-12,Екатеринбург,53.0,female
1280,2023-08,3,0,2400,0,3,2400,2023-04,2023-12,Екатеринбург,53.0,female
1280,2023-09,2,0,1600,0,2,1600,2023-04,2023-12,Екатеринбург,53.0,female
1280,2023-10,3,0,2400,0,3,2400,2023-04,2023-12,Екатеринбург,53.0,female
1280,2023-11,4,0,3200,0,4,3200,2023-04,2023-12,Екатеринбург,53.0,female
1280,2023-12,4,0,3200,0,4,3200,2023-04,2023-12,Екатеринбург,53.0,female
1281,2023-07,0,1,0,1800,1,1800,2023-07,2023-12,Москва,57.0,male
1281,2023-08,0,1,0,1800,1,1800,2023-07,2023-12,Москва,57.0,male
1281,2023-10,0,1,0,1800,1,1800,2023-07,2023-12,Москва,57.0,male
1281,2023-12,0,1,0,1800,1,1800,2023-07,2023-12,Москва,57.0,male
1282,2023-02,7,0,5600,0,7,5600,2023-02,2023-12,СПб,23.0,female
